product_id,product_name,category,sub-category
FUR-FU-3030,"Advantus Door Stop, Erganomic",Furniture,Furnishings
OFF-ST-3058,Advantus Rolling Drawer Organizers,Office Supplies,Storage
TEC-MA-6349,Wasp CCD Handheld Bar Code Reader,Technology,Machines
TEC-CO-3682,"Canon Fax and Copier, Color",Technology,Copiers
TEC-CO-4787,"HP Personal Copier, Laser",Technology,Copiers
FUR-TA-3429,"Bevis Round Table, Adjustable Height",Furniture,Tables
FUR-FU-4334,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings
OFF-AP-4950,"KitchenAid Blender, Silver",Office Supplies,Appliances
OFF-SU-6177,"Stiletto Shears, High Speed",Office Supplies,Supplies
TEC-PH-5249,"Motorola Audio Dock, with Caller ID",Technology,Phones
OFF-FA-2903,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners
OFF-AR-3490,"Binney & Smith Markers, Fluorescent",Office Supplies,Art
FUR-BO-3900,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases
FUR-BO-3895,"Dania Corner Shelving, Pine",Furniture,Bookcases
TEC-MA-4212,"Epson Receipt Printer, Wireless",Technology,Machines
OFF-AR-3463,"BIC Pencil Sharpener, Water Color",Office Supplies,Art
FUR-BO-5962,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
TEC-CO-3703,"Canon Personal Copier, Color",Technology,Copiers
OFF-ST-6057,"Smead Shelving, Blue",Office Supplies,Storage
OFF-BI-3269,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders
OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage
OFF-LA-3192,Avery 474,Office Supplies,Labels
FUR-BO-3177,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases
FUR-CH-4672,Hon Olson Stacker Chairs,Furniture,Chairs
FUR-CH-4650,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs
OFF-AR-5920,"Sanford Markers, Water Color",Office Supplies,Art
TEC-PH-3795,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones
FUR-CH-5803,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs
FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Furniture,Chairs
FUR-FU-5738,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings
OFF-BI-5618,Poly Designer Cover & Back,Office Supplies,Binders
FUR-FU-6254,"Tenex Frame, Duo Pack",Furniture,Furnishings
FUR-FU-4040,"Eldon Door Stop, Black",Furniture,Furnishings
FUR-BO-4859,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases
TEC-PH-5272,"Motorola Speaker Phone, VoIP",Technology,Phones
FUR-CH-5536,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs
TEC-AC-3386,"Belkin Keyboard, Programmable",Technology,Accessories
OFF-ST-4272,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage
OFF-AP-3858,"Cuisinart Blender, Silver",Office Supplies,Appliances
TEC-PH-5566,Panasonic Kx-TS550,Technology,Phones
OFF-ST-6296,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage
FUR-FU-5091,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings
OFF-ST-4093,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage
TEC-AC-3397,"Belkin Numeric Keypad, Erganomic",Technology,Accessories
OFF-EN-4886,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes
FUR-FU-5171,"Master Caster Door Stop, Brown",Furniture,Furnishings
OFF-ST-4107,"Eldon Trays, Single Width",Office Supplies,Storage
FUR-CH-5439,"Office Star Chairmat, Red",Furniture,Chairs
FUR-CH-4683,"Hon Rocking Chair, Red",Furniture,Chairs
TEC-CO-3593,"Brother Fax and Copier, High-Speed",Technology,Copiers
OFF-AR-5361,Nontoxic Chalk,Office Supplies,Art
FUR-FU-4067,"Eldon Frame, Erganomic",Furniture,Furnishings
OFF-SU-6179,"Stiletto Shears, Steel",Office Supplies,Supplies
TEC-MA-5510,"Okidata Printer, Durable",Technology,Machines
FUR-FU-6331,Ultra Door Push Plate,Furniture,Furnishings
TEC-AC-5864,"SanDisk Keyboard, Bluetooth",Technology,Accessories
TEC-PH-5347,"Nokia Office Telephone, Full Size",Technology,Phones
OFF-PA-6555,Xerox 1996,Office Supplies,Paper
TEC-CO-6003,"Sharp Ink, High-Speed",Technology,Copiers
FUR-CH-4413,Global Italian Leather Office Chair,Furniture,Chairs
TEC-PH-5518,Ooma Telo VoIP Home Phone System,Technology,Phones
OFF-ST-4273,Fellowes Officeware Wire Shelving,Office Supplies,Storage
TEC-PH-4802,i.Sound Portable Power - 8000 mAh,Technology,Phones
OFF-PA-6447,Xerox 1897,Office Supplies,Paper
OFF-AP-4499,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances
FUR-CH-4560,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs
FUR-BO-5685,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases
FUR-BO-5952,"Sauder Corner Shelving, Metal",Furniture,Bookcases
TEC-MA-6145,"StarTech Phone, White",Technology,Machines
FUR-FU-6239,"Tenex Clock, Erganomic",Furniture,Furnishings
FUR-FU-4112,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
TEC-MA-5497,"Okidata Card Printer, Durable",Technology,Machines
OFF-ST-3848,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage
TEC-AC-6074,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
FUR-TA-3768,Chromcraft Round Conference Tables,Furniture,Tables
OFF-EN-4440,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
FUR-CH-5408,"Novimex Steel Folding Chair, Red",Furniture,Chairs
FUR-TA-3769,"Chromcraft Round Table, Adjustable Height",Furniture,Tables
FUR-CH-4523,"Harbour Creations Chairmat, Black",Furniture,Chairs
OFF-AR-3527,"Boston Canvas, Fluorescent",Office Supplies,Art
TEC-PH-5260,"Motorola Office Telephone, Full Size",Technology,Phones
OFF-ST-6218,Super Decoflex Portable Personal File,Office Supplies,Storage
FUR-CH-5395,"Novimex Rocking Chair, Black",Furniture,Chairs
OFF-PA-6431,Xerox 1882,Office Supplies,Paper
OFF-ST-4255,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
OFF-AP-4606,Holmes HEPA Air Purifier,Office Supplies,Appliances
FUR-TA-3419,"Bevis Computer Table, with Bottom Storage",Furniture,Tables
TEC-PH-3150,"Apple Speaker Phone, Cordless",Technology,Phones
TEC-PH-5833,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones
OFF-BI-3266,Avery Durable Poly Binders,Office Supplies,Binders
TEC-AC-5713,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories
OFF-PA-6537,Xerox 198,Office Supplies,Paper
OFF-AR-5300,Newell 322,Office Supplies,Art
OFF-EN-3664,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
OFF-SU-4990,"Kleencut Shears, High Speed",Office Supplies,Supplies
FUR-TA-4677,Hon Rectangular Conference Tables,Furniture,Tables
TEC-AC-5889,"SanDisk Numeric Keypad, USB",Technology,Accessories
TEC-AC-5605,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories
FUR-TA-5045,Laminate Occasional Tables,Furniture,Tables
FUR-FU-4102,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings
OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
TEC-PH-6014,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones
TEC-PH-5622,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones
FUR-CH-5426,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs
TEC-MA-6136,"StarTech Card Printer, Durable",Technology,Machines
OFF-ST-6247,"Tenex File Cart, Industrial",Office Supplies,Storage
OFF-BI-4280,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders
FUR-FU-5158,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings
TEC-PH-5828,Samsung HM1900 Bluetooth Headset,Technology,Phones
FUR-CH-4546,"Harbour Creations Rocking Chair, Red",Furniture,Chairs
FUR-FU-3942,"Deflect-O Frame, Durable",Furniture,Furnishings
TEC-PH-6348,VTech DS6151,Technology,Phones
TEC-PH-5342,"Nokia Headset, with Caller ID",Technology,Phones
FUR-CH-5453,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs
OFF-LA-3191,Avery 473,Office Supplies,Labels
TEC-MA-5013,"Konica Phone, Wireless",Technology,Machines
OFF-EN-6350,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes
FUR-FU-5164,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings
OFF-ST-4264,"Fellowes Folders, Wire Frame",Office Supplies,Storage
TEC-MA-5577,"Panasonic Receipt Printer, White",Technology,Machines
OFF-SU-6164,Stiletto Hand Letter Openers,Office Supplies,Supplies
TEC-MA-5002,"Konica Card Printer, Durable",Technology,Machines
TEC-PH-3128,"Apple Audio Dock, Full Size",Technology,Phones
OFF-AP-4724,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances
OFF-ST-4296,"Fellowes Trays, Wire Frame",Office Supplies,Storage
OFF-ST-5590,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
OFF-BI-6407,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
FUR-FU-4054,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
FUR-CH-4674,Hon Pagoda Stacking Chairs,Furniture,Chairs
FUR-CH-5806,"SAFCO Swivel Stool, Black",Furniture,Chairs
FUR-TA-3754,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables
OFF-ST-6289,Tennsco Double-Tier Lockers,Office Supplies,Storage
FUR-FU-3943,"Deflect-O Frame, Erganomic",Furniture,Furnishings
FUR-TA-3752,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables
TEC-PH-5365,Nortel Networks T7316 E Nt8 B27,Technology,Phones
FUR-CH-5431,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs
TEC-PH-3809,Cisco SPA 502G IP Phone,Technology,Phones
FUR-BO-3651,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases
OFF-BI-6401,Wilson Jones Impact Binders,Office Supplies,Binders
OFF-AR-3408,Berol Giant Pencil Sharpener,Office Supplies,Art
TEC-PH-5341,"Nokia Headset, VoIP",Technology,Phones
FUR-BO-4865,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases
FUR-CH-4522,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs
TEC-AC-5115,"Logitech Keyboard, Bluetooth",Technology,Accessories
OFF-BI-4567,Heavy-Duty E-Z-D Binders,Office Supplies,Binders
TEC-AC-4163,"Enermax Memory Card, Bluetooth",Technology,Accessories
OFF-AR-5330,Newell 35,Office Supplies,Art
OFF-PA-5716,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper
FUR-FU-4109,Eldon Wave Desk Accessories,Furniture,Furnishings
TEC-AC-3390,"Belkin Memory Card, Programmable",Technology,Accessories
TEC-CO-4777,"HP Ink, Color",Technology,Copiers
TEC-AC-3404,"Belkin Router, Programmable",Technology,Accessories
FUR-TA-3755,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables
OFF-AR-3489,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art
OFF-BI-4364,GBC Recycled VeloBinder Covers,Office Supplies,Binders
TEC-PH-3153,"Apple Speaker Phone, with Caller ID",Technology,Phones
OFF-AP-4722,"Hoover Coffee Grinder, Black",Office Supplies,Appliances
OFF-BI-3256,"Avery Binding Machine, Durable",Office Supplies,Binders
FUR-FU-5679,Regeneration Desk Collection,Furniture,Furnishings
TEC-PH-5845,"Samsung Speaker Phone, VoIP",Technology,Phones
OFF-PA-6086,Southworth Parchment Paper & Envelopes,Office Supplies,Paper
FUR-FU-5729,"Rubbermaid Frame, Durable",Furniture,Furnishings
OFF-BI-4836,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
FUR-FU-4036,"Eldon Clock, Durable",Furniture,Furnishings
OFF-BI-4831,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
TEC-PH-3181,Avaya 5410 Digital phone,Technology,Phones
TEC-PH-3811,Cisco SPA301,Technology,Phones
OFF-BI-2904,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
FUR-BO-3649,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
TEC-PH-5352,"Nokia Signal Booster, VoIP",Technology,Phones
FUR-BO-5768,"Safco Corner Shelving, Metal",Furniture,Bookcases
FUR-BO-3617,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases
FUR-FU-5420,Nu-Dell Oak Frame,Furniture,Furnishings
OFF-LA-3242,Avery 52,Office Supplies,Labels
FUR-TA-5070,"Lesro Training Table, with Bottom Storage",Furniture,Tables
TEC-PH-5630,PowerGen Dual USB Car Charger,Technology,Phones
TEC-AC-3384,"Belkin Keyboard, Bluetooth",Technology,Accessories
FUR-FU-5984,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings
FUR-TA-3757,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
OFF-AR-3510,Blackstonian Pencils,Office Supplies,Art
FUR-TA-4636,"Hon Coffee Table, with Bottom Storage",Furniture,Tables
TEC-AC-5859,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
TEC-AC-4180,"Enermax Numeric Keypad, USB",Technology,Accessories
OFF-FA-3080,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners
FUR-TA-4691,"Hon Round Table, Rectangular",Furniture,Tables
OFF-BI-4351,GBC Personal VeloBind Strips,Office Supplies,Binders
FUR-TA-3438,"Bevis Training Table, with Bottom Storage",Furniture,Tables
OFF-AP-4949,"KitchenAid Blender, Black",Office Supplies,Appliances
OFF-AP-5938,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
TEC-MA-5508,"Okidata Phone, White",Technology,Machines
FUR-BO-3631,"Bush Corner Shelving, Traditional",Furniture,Bookcases
OFF-AP-3400,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances
TEC-AC-3396,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories
OFF-AP-3564,"Breville Blender, Silver",Office Supplies,Appliances
OFF-ST-5804,Safco Steel Mobile File Cart,Office Supplies,Storage
OFF-AR-3469,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art
OFF-PA-6433,Xerox 1884,Office Supplies,Paper
TEC-PH-5814,"Samsung Audio Dock, VoIP",Technology,Phones
OFF-ST-6065,"Smead Trays, Blue",Office Supplies,Storage
TEC-PH-3121,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
FUR-TA-5068,"Lesro Training Table, Fully Assembled",Furniture,Tables
TEC-PH-4900,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
FUR-FU-3944,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
OFF-AR-3478,"Binney & Smith Canvas, Water Color",Office Supplies,Art
OFF-AP-3372,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances
OFF-BI-6338,VariCap6 Expandable Binder,Office Supplies,Binders
OFF-BI-6410,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders
FUR-TA-4648,"Hon Conference Table, with Bottom Storage",Furniture,Tables
TEC-MA-5578,"Panasonic Receipt Printer, Wireless",Technology,Machines
TEC-AC-4174,"Enermax Mouse, USB",Technology,Accessories
FUR-BO-4846,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases
OFF-FA-3586,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners
OFF-AR-5292,Newell 315,Office Supplies,Art
OFF-PA-3113,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper
TEC-PH-3122,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
OFF-AR-4798,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art
OFF-AR-3520,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art
TEC-PH-5095,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
OFF-ST-5627,Portable Personal File Box,Office Supplies,Storage
TEC-AC-5202,"Memorex Keyboard, USB",Technology,Accessories
OFF-LA-3229,Avery 508,Office Supplies,Labels
FUR-BO-4855,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
OFF-PA-6522,Xerox 1966,Office Supplies,Paper
OFF-BI-3305,Avery Poly Binder Pockets,Office Supplies,Binders
OFF-BI-2902,"Acco Binding Machine, Recycled",Office Supplies,Binders
OFF-BI-3749,Catalog Binders with Expanding Posts,Office Supplies,Binders
OFF-BI-4371,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders
FUR-TA-4625,Hon 94000 Series Round Tables,Furniture,Tables
OFF-AP-4750,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances
FUR-FU-3034,"Advantus Frame, Durable",Furniture,Furnishings
FUR-BO-3898,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases
OFF-ST-4289,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage
OFF-PA-6457,Xerox 1906,Office Supplies,Paper
OFF-LA-3226,Avery 505,Office Supplies,Labels
FUR-FU-3946,"Deflect-O Light Bulb, Black",Furniture,Furnishings
FUR-FU-4755,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings
TEC-AC-5887,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories
OFF-EN-4917,"Jiffy Mailers, with clear poly window",Office Supplies,Envelopes
OFF-AR-5631,Prang Colored Pencils,Office Supplies,Art
OFF-BI-6382,"Wilson Jones Binding Machine, Clear",Office Supplies,Binders
TEC-PH-3816,"Cisco Speaker Phone, Full Size",Technology,Phones
OFF-LA-3201,Avery 482,Office Supplies,Labels
TEC-CO-4581,"Hewlett Ink, High-Speed",Technology,Copiers
TEC-AC-5149,Logitech MX Performance Wireless Mouse,Technology,Accessories
TEC-PH-5244,Mophie Juice Pack Helium for iPhone,Technology,Phones
FUR-FU-4113,Electrix Halogen Magnifier Lamp,Furniture,Furnishings
OFF-FA-3062,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners
TEC-AC-4157,"Enermax Keyboard, Programmable",Technology,Accessories
FUR-TA-3417,"Bevis Computer Table, Adjustable Height",Furniture,Tables
FUR-FU-4225,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings
FUR-FU-3849,"Contract Clock, 14"", Brown",Furniture,Furnishings
FUR-CH-5407,"Novimex Steel Folding Chair, Black",Furniture,Chairs
OFF-AR-6108,"Stanley Canvas, Water Color",Office Supplies,Art
FUR-TA-3775,"Chromcraft Training Table, Rectangular",Furniture,Tables
FUR-TA-3337,"Barricks Coffee Table, Fully Assembled",Furniture,Tables
OFF-PA-4477,"Green Bar Message Books, Recycled",Office Supplies,Paper
FUR-CH-5438,"Office Star Chairmat, Black",Furniture,Chairs
TEC-CO-4587,"Hewlett Personal Copier, Digital",Technology,Copiers
OFF-AP-3856,"Cuisinart Blender, Black",Office Supplies,Appliances
FUR-TA-5051,"Lesro Coffee Table, Fully Assembled",Furniture,Tables
OFF-PA-6585,Xerox 221,Office Supplies,Paper
FUR-BO-5769,"Safco Corner Shelving, Mobile",Furniture,Bookcases
OFF-EN-5583,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
OFF-PA-6600,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
OFF-PA-6539,Xerox 1981,Office Supplies,Paper
FUR-FU-6101,Stacking Trays by OIC,Furniture,Furnishings
OFF-BI-3278,Avery Hanging File Binders,Office Supplies,Binders
OFF-BI-5714,Round Ring Binders,Office Supplies,Binders
OFF-EN-3662,"Cameo Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
OFF-SU-4328,"Fiskars Trimmer, Steel",Office Supplies,Supplies
TEC-AC-4154,"Enermax Flash Drive, USB",Technology,Accessories
FUR-FU-6255,"Tenex Frame, Durable",Furniture,Furnishings
TEC-AC-4872,Imation 30456 USB Flash Drive 8GB,Technology,Accessories
FUR-BO-3618,"Bush 3-Shelf Cabinet, Traditional",Furniture,Bookcases
OFF-AR-5316,Newell 337,Office Supplies,Art
OFF-LA-3195,Avery 477,Office Supplies,Labels
FUR-TA-3335,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Furniture,Tables
OFF-PA-3999,"Eaton Message Books, Multicolor",Office Supplies,Paper
FUR-TA-4671,Hon Non-Folding Utility Tables,Furniture,Tables
TEC-PH-3170,AT&T TR1909W,Technology,Phones
TEC-AC-4300,First Data FD10 PIN Pad,Technology,Accessories
TEC-PH-3134,"Apple Headset, VoIP",Technology,Phones
FUR-CH-5432,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs
OFF-AR-3446,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art
OFF-PA-6556,Xerox 1997,Office Supplies,Paper
FUR-FU-2867,3M Hangers With Command Adhesive,Furniture,Furnishings
FUR-BO-3634,"Bush Floating Shelf Set, Metal",Furniture,Bookcases
FUR-FU-6256,"Tenex Frame, Erganomic",Furniture,Furnishings
TEC-MA-4201,"Epson Phone, Durable",Technology,Machines
FUR-CH-4698,"Hon Steel Folding Chair, Black",Furniture,Chairs
FUR-CH-4633,"Hon Chairmat, Set of Two",Furniture,Chairs
OFF-ST-6058,"Smead Shelving, Industrial",Office Supplies,Storage
OFF-PA-6573,Xerox 210,Office Supplies,Paper
OFF-SU-5169,Martin-Yale Premier Letter Opener,Office Supplies,Supplies
OFF-AR-3448,"BIC Canvas, Easy-Erase",Office Supplies,Art
TEC-PH-5817,Samsung Galaxy Mega 6.3,Technology,Phones
OFF-ST-6103,Standard Rollaway File with Lock,Office Supplies,Storage
FUR-TA-5052,"Lesro Coffee Table, Rectangular",Furniture,Tables
OFF-PA-4466,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper
FUR-CH-4709,Hon Valutask Swivel Chairs,Furniture,Chairs
TEC-PH-4793,HTC One,Technology,Phones
OFF-SU-4319,"Fiskars Shears, Easy Grip",Office Supplies,Supplies
OFF-AP-3377,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances
